1.1481254,"{'cas': 27, 'cwl': 10, 'rcd': 26, 'rp': 11, 'ras': 35, 'rrd': 1, 'faw': 49, 'rfc': 515}",[[0.01834667 1.4213     0.0129015 ]]
1.1481254,"{'cas': 27, 'cwl': 10, 'rcd': 26, 'rp': 11, 'ras': 35, 'rrd': 1, 'faw': 49, 'rfc': 515}",[[0.01834667 1.4213     0.0129015 ]]
1.1576358,"{'cas': 26, 'cwl': 26, 'rcd': 15, 'rp': 26, 'ras': 31, 'rrd': 8, 'faw': 6, 'rfc': 486}",[[0.01871021 1.37331    0.01361705]]
1.1576358,"{'cas': 26, 'cwl': 26, 'rcd': 15, 'rp': 26, 'ras': 31, 'rrd': 8, 'faw': 6, 'rfc': 486}",[[0.01871021 1.37331    0.01361705]]
1.15207,"{'cas': 4, 'cwl': 6, 'rcd': 13, 'rp': 29, 'ras': 27, 'rrd': 8, 'faw': 14, 'rfc': 313}",[[0.01859954 1.40834    0.01319972]]
1.15207,"{'cas': 4, 'cwl': 6, 'rcd': 13, 'rp': 29, 'ras': 27, 'rrd': 8, 'faw': 14, 'rfc': 313}",[[0.01859954 1.40834    0.01319972]]
1.1392888,"{'cas': 13, 'cwl': 2, 'rcd': 24, 'rp': 10, 'ras': 43, 'rrd': 2, 'faw': 28, 'rfc': 545}",[[0.01791506 1.46455    0.01222594]]
1.1392888,"{'cas': 13, 'cwl': 2, 'rcd': 24, 'rp': 10, 'ras': 43, 'rrd': 2, 'faw': 28, 'rfc': 545}",[[0.01791506 1.46455    0.01222594]]
1.1294277,"{'cas': 2, 'cwl': 13, 'rcd': 10, 'rp': 1, 'ras': 45, 'rrd': 6, 'faw': 22, 'rfc': 399}",[[0.01755695 1.53124    0.01145958]]
1.1294277,"{'cas': 2, 'cwl': 13, 'rcd': 10, 'rp': 1, 'ras': 45, 'rrd': 6, 'faw': 22, 'rfc': 399}",[[0.01755695 1.53124    0.01145958]]
1.1609609,"{'cas': 20, 'cwl': 3, 'rcd': 19, 'rp': 16, 'ras': 61, 'rrd': 12, 'faw': 27, 'rfc': 337}",[[0.01827603 1.31751    0.01386445]]
1.1609609,"{'cas': 20, 'cwl': 3, 'rcd': 19, 'rp': 16, 'ras': 61, 'rrd': 12, 'faw': 27, 'rfc': 337}",[[0.01827603 1.31751    0.01386445]]
1.1651977,"{'cas': 4, 'cwl': 22, 'rcd': 27, 'rp': 20, 'ras': 44, 'rrd': 7, 'faw': 17, 'rfc': 286}",[[0.01871599 1.31942    0.01417766]]
1.1651977,"{'cas': 4, 'cwl': 22, 'rcd': 27, 'rp': 20, 'ras': 44, 'rrd': 7, 'faw': 17, 'rfc': 286}",[[0.01871599 1.31942    0.01417766]]
1.1461195,"{'cas': 25, 'cwl': 27, 'rcd': 11, 'rp': 20, 'ras': 11, 'rrd': 3, 'faw': 45, 'rfc': 390}",[[0.01871729 1.46735    0.01274906]]
1.1461195,"{'cas': 25, 'cwl': 27, 'rcd': 11, 'rp': 20, 'ras': 11, 'rrd': 3, 'faw': 45, 'rfc': 390}",[[0.01871729 1.46735    0.01274906]]
1.140772,"{'cas': 10, 'cwl': 22, 'rcd': 16, 'rp': 10, 'ras': 27, 'rrd': 5, 'faw': 17, 'rfc': 461}",[[0.01825656 1.47866    0.01234006]]
1.140772,"{'cas': 10, 'cwl': 22, 'rcd': 16, 'rp': 10, 'ras': 27, 'rrd': 5, 'faw': 17, 'rfc': 461}",[[0.01825656 1.47866    0.01234006]]
1.1744196,"{'cas': 16, 'cwl': 19, 'rcd': 4, 'rp': 31, 'ras': 53, 'rrd': 6, 'faw': 28, 'rfc': 609}",[[0.01883547 1.2676     0.01485156]]
1.1744196,"{'cas': 16, 'cwl': 19, 'rcd': 4, 'rp': 31, 'ras': 53, 'rrd': 6, 'faw': 28, 'rfc': 609}",[[0.01883547 1.2676     0.01485156]]
